,phage,host,label,source,k3dist,k6dist,GCdiff,Homology,genus,gram_pos,aerobic,anaerobic,facultative,coccus,bacillus,spiral,motile,phylum_firmicutes,phylum_proteobacteria,phylum_actinobacteria,phylum_bacteroidetes,phylum_cyanobacteria,phylum_chlamydiae
4242,mg592460.1,vibrio cyclitrophicus,0,vhi,0.11002985054691,0.222235516508754,-0.635391822818228,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4243,mg592461.1,vibrio cyclitrophicus,0,vhi,0.0432749279570681,0.134720622139259,0.817310502084091,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4244,mg592462.1,vibrio cyclitrophicus,0,vhi,0.0436779768145545,0.135557379387563,0.744509335384151,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4245,mg592464.1,vibrio cyclitrophicus,0,vhi,0.398116523406831,0.368525332099643,5.18590893410023,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4246,mg592466.1,vibrio cyclitrophicus,0,vhi,0.0745422697322428,0.190109837523281,-0.607956259098202,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4247,mg592469.1,vibrio cyclitrophicus,1,vhi,0.306779019905662,0.383533914515163,-1.55789516164516,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4248,mg592470.1,vibrio cyclitrophicus,0,vhi,0.389177485778888,0.340537616085759,-0.778671866292107,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4249,mg592473.1,vibrio cyclitrophicus,0,vhi,0.268971156653982,0.290755435615543,-6.01575805908639,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4250,mg592474.1,vibrio cyclitrophicus,1,vhi,0.307419315590224,0.385347488382596,-1.6497861033945,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4251,mg592480.1,vibrio cyclitrophicus,1,vhi,0.307699077798053,0.385398022389108,-1.66893035533285,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4252,mg592482.1,vibrio cyclitrophicus,0,vhi,0.116137104291505,0.226021922060415,-0.582752304286778,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4253,mg592484.1,vibrio cyclitrophicus,0,vhi,0.0857550393357135,0.200622395110849,0.200138354322448,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4254,mg592486.1,vibrio cyclitrophicus,0,vhi,0.0875267969289514,0.195903454716249,-0.291753131803134,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4255,mg592488.1,vibrio cyclitrophicus,0,vhi,0.114993164736952,0.227525286802187,-0.149859598165413,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4256,mg592496.1,vibrio cyclitrophicus,1,vhi,0.0713623164959342,0.180715327062615,0.249960239674664,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4257,mg592498.1,vibrio cyclitrophicus,0,vhi,0.061731138064348,0.159225136912468,4.92251025922443,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4258,mg592500.1,vibrio cyclitrophicus,1,vhi,0.313503349690331,0.377518779835459,-0.0205519873095739,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4259,mg592501.1,vibrio cyclitrophicus,0,vhi,0.0855245370893198,0.208888095867114,-1.07700981998345,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4260,mg592508.1,vibrio cyclitrophicus,0,vhi,0.0759658902147164,0.198651129154021,-0.964651062253147,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4261,mg592511.1,vibrio cyclitrophicus,0,vhi,0.365310193489088,0.365595740237229,4.64772347360501,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4262,mg592512.1,vibrio cyclitrophicus,1,vhi,0.299248918360873,0.370199602276091,-2.21811905453829,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4263,mg592517.1,vibrio cyclitrophicus,0,vhi,0.105591501714037,0.223917893554303,-0.927212491686397,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4264,mg592518.1,vibrio cyclitrophicus,1,vhi,0.0814006851496565,0.191827009924582,-0.628040188251035,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4265,mg592520.1,vibrio cyclitrophicus,0,vhi,0.100445117743751,0.187373418820419,0.999794870401786,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4266,mg592521.1,vibrio cyclitrophicus,0,vhi,0.346847305566554,0.318023251774836,-0.270643518615948,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4267,mg592522.1,vibrio cyclitrophicus,0,vhi,0.069179135876147,0.179703319916966,-1.16766036805542,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4268,mg592526.1,vibrio cyclitrophicus,0,vhi,0.0368561539763156,0.126329353878181,1.24440639637481,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4269,mg592527.1,vibrio cyclitrophicus,0,vhi,0.0551221127000366,0.14700470852924,2.57211756869639,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4270,mg592529.1,vibrio cyclitrophicus,0,vhi,0.408404355057844,0.37868722585226,-5.69447164106462,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4271,mg592531.1,vibrio cyclitrophicus,0,vhi,0.0427441255844518,0.136533178902507,0.653512090833409,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4272,mg592532.1,vibrio cyclitrophicus,0,vhi,0.117019840558669,0.225679689922133,-0.384886733785891,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4273,mg592533.1,vibrio cyclitrophicus,0,vhi,0.162038146800009,0.278866450896542,2.59320670521655,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4274,mg592534.1,vibrio cyclitrophicus,0,vhi,0.120286593069953,0.233397344964352,-0.3264577974387,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4275,mg592537.1,vibrio cyclitrophicus,0,vhi,0.509763412841864,0.447527011366323,-4.67827653697206,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4276,mg592540.1,vibrio cyclitrophicus,1,vhi,0.0840307261357641,0.194350240534283,-0.616220352198731,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4277,mg592543.1,vibrio cyclitrophicus,0,vhi,0.114090285493981,0.229285376241041,-0.440750175039348,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4278,mg592544.1,vibrio cyclitrophicus,0,vhi,0.0858432229481318,0.196484327663665,-1.25887959820748,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4279,mg592546.1,vibrio cyclitrophicus,0,vhi,0.104523392815541,0.21525349024182,2.30758233762892,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4280,mg592548.1,vibrio cyclitrophicus,0,vhi,0.139824862806107,0.234376649204938,-0.646425278358677,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4281,mg592550.1,vibrio cyclitrophicus,1,vhi,0.0740995509214576,0.171930186571193,0.418896984504748,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4282,mg592551.1,vibrio cyclitrophicus,0,vhi,0.217780736342549,0.256756649312827,2.66997426176138,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4283,mg592552.1,vibrio cyclitrophicus,1,vhi,0.0827701087907676,0.199492433773456,-0.591548939117466,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4284,mg592562.1,vibrio cyclitrophicus,0,vhi,0.425482442133717,0.387719585333207,-5.28928791034269,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4285,mg592563.1,vibrio cyclitrophicus,0,vhi,0.401804654384268,0.376756599103016,5.20527429687534,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4286,mg592566.1,vibrio cyclitrophicus,1,vhi,0.0622179023251874,0.183925913703114,0.24341175737414,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4287,mg592567.1,vibrio cyclitrophicus,1,vhi,0.0877284705092622,0.203340599214134,-1.46966431475108,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4288,mg592569.1,vibrio cyclitrophicus,1,vhi,0.0729255477915375,0.185068086479206,-0.329477043080075,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4289,mg592572.1,vibrio cyclitrophicus,1,vhi,0.0442779417613078,0.137339308797944,0.917084111734148,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4290,mg592573.1,vibrio cyclitrophicus,1,vhi,0.0599795919566934,0.152019482639805,1.18394739607255,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4291,mg592574.1,vibrio cyclitrophicus,1,vhi,0.432122214954186,0.38651547763127,0.140984248508303,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4292,mg592576.1,vibrio cyclitrophicus,0,vhi,0.110809853629841,0.215398686796626,-0.449062047811445,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4293,mg592580.1,vibrio cyclitrophicus,0,vhi,0.104060527004323,0.192630398131099,-1.335449626398,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4294,mg592581.1,vibrio cyclitrophicus,0,vhi,0.0838646914243647,0.183005667143818,0.374139740810726,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4295,mg592584.1,vibrio cyclitrophicus,1,vhi,0.0593676680670851,0.18419767858416,0.25386560365574,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4296,mg592585.1,vibrio cyclitrophicus,1,vhi,0.464299324293535,0.440970741588195,2.17298238322287,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4297,mg592587.1,vibrio cyclitrophicus,0,vhi,0.0765064160721537,0.188766524542992,-0.772105771284245,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4298,mg592588.1,vibrio cyclitrophicus,0,vhi,0.0552727303854348,0.147001321045196,2.56895471327051,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4299,mg592590.1,vibrio cyclitrophicus,0,vhi,0.0460437652462135,0.133758898146182,1.06863969995754,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4300,mg592597.1,vibrio cyclitrophicus,0,vhi,0.101281648710759,0.212591352771062,-0.260325328885592,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4301,mg592599.1,vibrio cyclitrophicus,1,vhi,0.254210583826412,0.283778649554457,-0.349819855740421,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4302,mg592600.1,vibrio cyclitrophicus,1,vhi,0.0965737591870192,0.207133794959696,-1.04949443973311,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4303,mg592606.1,vibrio cyclitrophicus,0,vhi,0.116464489465053,0.230819267111865,-0.844037602386564,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4304,mg592607.1,vibrio cyclitrophicus,0,vhi,0.11212193642565,0.227585286229203,-0.622041642487638,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4305,mg592608.1,vibrio cyclitrophicus,1,vhi,0.0752928728160379,0.19969493082554,-0.434624542322361,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4306,mg592610.1,vibrio cyclitrophicus,0,vhi,0.34297468603547,0.324240306438666,-0.254547084103628,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4307,mg592614.1,vibrio cyclitrophicus,1,vhi,0.08797173046402,0.203169978303747,-0.493583432849242,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4308,mg592615.1,vibrio cyclitrophicus,1,vhi,0.33202071937958,0.376762487751495,3.1807781106907,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4309,mg592617.1,vibrio cyclitrophicus,0,vhi,0.415901695277877,0.382132639903158,5.55581145360094,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4310,mg592619.1,vibrio cyclitrophicus,1,vhi,0.254461659845231,0.283978860891595,-0.356473536600582,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4311,mg592621.1,vibrio cyclitrophicus,0,vhi,0.24984697714129,0.250173577840209,0.960307571578923,1.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4312,mg592622.1,vibrio cyclitrophicus,1,vhi,0.0761588597725705,0.189155212368357,-0.407894147508976,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4313,mg592627.1,vibrio cyclitrophicus,1,vhi,0.0750348724676776,0.191345162331683,-0.33681051972043,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4314,mg592629.1,vibrio cyclitrophicus,0,vhi,0.303735420804081,0.317858370297888,-0.604620989755595,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4315,mg592630.1,vibrio cyclitrophicus,1,vhi,0.0923932181242972,0.212930853363128,-1.19499033116318,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4316,mg592631.1,vibrio cyclitrophicus,0,vhi,0.115513695578784,0.22584765311736,-0.112638819919717,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4317,mg592633.1,vibrio cyclitrophicus,0,vhi,0.402073312775675,0.377175149645669,5.21293505757993,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4318,mg592641.1,vibrio cyclitrophicus,1,vhi,0.0841078961301702,0.194629068306957,-0.514573118919451,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4319,mg592642.1,vibrio cyclitrophicus,0,vhi,0.401261642873794,0.3763036323141,5.19708201771746,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4320,mg592643.1,vibrio cyclitrophicus,1,vhi,0.0658826985765205,0.162686869397263,0.929681823993818,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4321,mg592644.1,vibrio cyclitrophicus,1,vhi,0.0905419560224419,0.204993643204464,-1.19035514782312,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4322,mg592645.1,vibrio cyclitrophicus,0,vhi,0.401762826694721,0.377008433570425,5.21293505757993,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4323,mg592647.1,vibrio cyclitrophicus,1,vhi,0.0773449452894344,0.196542093322494,-0.705960342766808,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4324,mg592654.1,vibrio cyclitrophicus,1,vhi,0.0610278093185078,0.182244862086878,0.0795754720385347,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4325,mg592655.1,vibrio cyclitrophicus,0,vhi,0.415096748192037,0.383003594634338,5.17756539631696,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4326,mg592656.1,vibrio cyclitrophicus,1,vhi,0.0789511684537079,0.194612008892492,-0.381461001171857,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4327,mg592657.1,vibrio cyclitrophicus,1,vhi,0.0648432047686167,0.183948820615996,-0.0403256243563419,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4328,mg592658.1,vibrio cyclitrophicus,1,vhi,0.0668813312574025,0.188216885618742,0.0172636181323824,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4329,mg592659.1,vibrio cyclitrophicus,0,vhi,0.0556036749551627,0.184465162020177,-0.405968989307567,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4330,mg592660.1,vibrio cyclitrophicus,1,vhi,0.343149591958485,0.34558572461638,0.766176455167844,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4331,mg592663.1,vibrio cyclitrophicus,1,vhi,0.313289742462833,0.377928609812946,-0.057102862775686,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4332,mg592665.1,vibrio cyclitrophicus,0,vhi,0.077350773014613,0.18953385214777,-1.01539184153168,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4333,mg592671.1,vibrio cyclitrophicus,1,vhi,0.175279687123879,0.229031362072908,-5.28187443518836,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4334,mg592672.1,vibrio cyclitrophicus,0,vhi,0.208803687296381,0.24392188352328,-2.30701432600132,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4335,nc 016073,vibrio fischeri,0,vhi,0.204248819281816,0.243695113373499,6.18874005043529,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4336,nc 021068,vibrio fischeri,1,vhi,0.0687644452417403,0.1497418811908,0.610495871584348,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4337,nc 029102,vibrio fischeri,0,vhi,0.295925609667873,0.367743440661463,12.2937657390879,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4338,nc 004456,vibrio harveyi,1,vhi,0.119527718658685,0.22094642385082,5.72940247952466,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4339,nc 023568,vibrio harveyi,1,vhi,0.125237711253205,0.184590710836484,-3.5963216001529,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4340,nc 042094,vibrio harveyi,1,vhi,0.344493781438859,0.327962265077187,-4.97557844983359,1.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4341,nc 042095,vibrio harveyi,1,vhi,0.327291471779833,0.312166188324178,-4.66309270143591,1.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4342,nc 042136,vibrio harveyi,1,vhi,0.321971848225274,0.28162057666972,-1.61615923920127,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4343,mg592396.1,vibrio kanaloae,0,vhi,0.31009074894658,0.377877118942544,-0.10806838474938,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4344,mg592397.1,vibrio kanaloae,0,vhi,0.407349575940985,0.376362311959181,5.13945829590703,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4345,mg592398.1,vibrio kanaloae,0,vhi,0.0621460308988954,0.17975677702952,0.395054654558329,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4346,mg592401.1,vibrio kanaloae,0,vhi,0.0506796177961507,0.138855419528547,0.819831296802441,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4347,mg592402.1,vibrio kanaloae,0,vhi,0.278303352694983,0.377342792936888,0.195477056290386,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4348,mg592403.1,vibrio kanaloae,0,vhi,0.236759507203258,0.266218237792011,3.04960287238722,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4349,mg592408.1,vibrio kanaloae,0,vhi,0.425562220295658,0.396112677701579,5.59343884569118,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4350,mg592409.1,vibrio kanaloae,0,vhi,0.345560106834563,0.31788947234211,-0.36294579664348,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4351,mg592410.1,vibrio kanaloae,0,vhi,0.344277931119798,0.316424531524403,-0.365287421498913,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4352,mg592411.1,vibrio kanaloae,0,vhi,0.410474889315571,0.384399314801038,5.12512338004068,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4353,mg592413.1,vibrio kanaloae,0,vhi,0.11560873037988,0.227424658468911,-0.913859492444644,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4354,mg592417.1,vibrio kanaloae,0,vhi,0.428227047772442,0.394021153913274,4.88554847854438,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4355,mg592420.1,vibrio kanaloae,0,vhi,0.0773702368902607,0.186386966420107,-0.669087564804677,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4356,mg592423.1,vibrio kanaloae,0,vhi,0.089965087982627,0.200310228456054,-0.943391315534882,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4357,mg592424.1,vibrio kanaloae,0,vhi,0.310611631562514,0.378137700020399,-0.145879141909795,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4358,mg592426.1,vibrio kanaloae,0,vhi,0.303421253174861,0.385316912850743,-1.64512425190994,0.0,vibrio,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
